timestamp,device_id,user_id,heart_rate_bpm,body_temp_celsius,blood_oxygen_level,respiration_rate,activity_level,step_count,sleep_duration_min,sleep_quality_index,device_battery_level,environment_temp_celsius,noise_level_db,location_type,is_synced_to_cloud,data_flag,activity_label
01-07-2025 22:47,DEV011,USR_120,87.49818606,37.80096123,97.54406463,19.4223574,5,33,0,0,61.8,20.1,71.4,Indoor,TRUE,FALSE,Fall
01-07-2025 22:48,DEV017,USR_296,63.53601694,37.67205159,97.28622975,12.99009451,3,48,0,0,76.5,31.2,66.4,Moving,TRUE,FALSE,Idle
01-07-2025 22:49,DEV010,USR_242,58.99549771,36.54992366,98.03202243,12.90974184,10,54,0,0,90.1,25.4,34.5,Outdoor,TRUE,FALSE,Walk
01-07-2025 22:50,DEV018,USR_290,68.60016278,37.77647228,96.27446528,16.40440427,4,14,0,0,24.4,19.3,42.3,Moving,FALSE,FALSE,Fall
01-07-2025 22:51,DEV009,USR_153,70.825897,37.23653303,98.10898445,17.25673483,0,3,61.2,0.26,59,30.6,66.3,Moving,FALSE,FALSE,Sleep
01-07-2025 22:52,DEV019,USR_155,62.73760887,36.66910964,96.90064429,19.70629533,5,134,0,0,91.7,33.7,62.1,Moving,TRUE,FALSE,Sit
01-07-2025 22:53,DEV020,USR_271,89.28329381,35.9311569,97.58534396,15.78986067,7,13,0,0,48.9,20.2,60.2,Outdoor,FALSE,FALSE,Run
01-07-2025 22:54,DEV005,USR_235,52.74737787,37.16356124,98.07906157,17.40127283,8,66,0,0,28.1,20.1,50.7,Indoor,FALSE,FALSE,Idle
01-07-2025 22:55,DEV019,USR_227,65.3496811,36.76007542,96.88839485,10.49198415,3,84,0,0,23.5,31.3,49.9,Moving,FALSE,FALSE,Fall
01-07-2025 22:56,DEV018,USR_252,88.03866067,37.13969069,95.94897382,20.515588,9,210,0,0,19.3,24.5,76.6,Indoor,FALSE,FALSE,Sit
01-07-2025 22:57,DEV020,USR_131,72.18790511,35.86687703,96.73971556,21.1879026,0,854,251.8,0.21,24.7,18.7,63.5,Moving,FALSE,FALSE,Workout
01-07-2025 22:58,DEV015,USR_229,57.77941503,36.90751597,98.57336658,18.60871756,2,465,198.4,0.76,50.7,31.5,76.1,Outdoor,TRUE,FALSE,Sleep
01-07-2025 22:59,DEV007,USR_174,59.48772085,37.24492848,97.92076656,16.36182564,6,27,0,0,45.9,30.9,69.1,Moving,FALSE,FALSE,Sit
01-07-2025 23:00,DEV017,USR_296,60.81768061,37.21096074,99.18076571,15.99326139,2,20,128.7,0.26,60.9,26.6,42.2,Outdoor,TRUE,TRUE,Descend_Stairs
01-07-2025 23:01,DEV008,USR_101,73.23018674,36.78884573,97.84355458,21.62567617,5,21,0,0,72,22.6,79.9,Indoor,FALSE,TRUE,Walk
01-07-2025 23:02,DEV012,USR_293,72.71420833,36.74557569,98.53297423,12.07007034,0,103,456.4,0.04,92.7,28.4,78.4,Indoor,TRUE,FALSE,Workout
01-07-2025 23:03,DEV008,USR_250,69.86567303,36.51807583,95.17457985,15.2880633,8,76,0,0,11.8,20.7,68.5,Moving,TRUE,FALSE,Sit
01-07-2025 23:04,DEV019,USR_260,78.23235897,37.6185609,97.32718665,12.61280673,4,204,0,0,79.8,19.4,83.4,Indoor,FALSE,TRUE,Workout
01-07-2025 23:05,DEV018,USR_238,50,37.63781815,97.30600521,17.22545601,2,26,227.3,0.02,23.6,19.6,44.4,Indoor,TRUE,FALSE,Workout
01-07-2025 23:06,DEV012,USR_122,74.99199766,36.48820156,97.58334535,14.99985983,4,268,0,0,57.1,18.7,50.5,Indoor,FALSE,FALSE,Fall
01-07-2025 23:07,DEV013,USR_273,72.80362326,36.70959628,96.78533588,14.92026672,10,48,0,0,20.7,22.2,36,Outdoor,TRUE,FALSE,Climb_Stairs
01-07-2025 23:08,DEV005,USR_291,68.68760691,36.93962005,95.7898249,19.11151442,6,61,0,0,46,28.1,59.5,Moving,TRUE,FALSE,Climb_Stairs
01-07-2025 23:09,DEV012,USR_226,59.57128414,37.07162848,95.69241035,13.93103349,4,20,0,0,60.4,32.7,83,Outdoor,FALSE,FALSE,Workout
01-07-2025 23:10,DEV004,USR_282,70.65009772,36.44118043,96.39624144,16.77878694,7,233,0,0,10.8,21.7,79.6,Outdoor,TRUE,TRUE,Sleep
01-07-2025 23:11,DEV006,USR_174,80.41041277,37.15727488,97.80905444,16.40182565,3,84,0,0,13.2,26.7,66.6,Moving,FALSE,FALSE,Idle
01-07-2025 23:12,DEV008,USR_254,65.88811498,36.38380528,97.00823339,22.53188034,3,31,0,0,98.6,33.5,31.7,Moving,FALSE,FALSE,Descend_Stairs
01-07-2025 23:13,DEV016,USR_255,81.06870535,36.61203588,97.76118454,18.37523582,3,124,0,0,98.3,30.1,55.1,Outdoor,TRUE,FALSE,Climb_Stairs
01-07-2025 23:14,DEV002,USR_120,81.84592895,37.19533616,98.28727629,17.37872646,10,28,0,0,64,22.4,50,Moving,TRUE,FALSE,Fall
01-07-2025 23:15,DEV003,USR_131,72.43908302,37.43703179,94.94745985,14.79306993,0,35,101.5,0.05,27.6,27.9,77.2,Moving,TRUE,FALSE,Eat
01-07-2025 23:16,DEV019,USR_147,63.66858477,37.33298186,97.51783225,16.11270058,1,74,65.6,0.12,25.8,31.2,60.8,Outdoor,TRUE,FALSE,Idle
01-07-2025 23:17,DEV006,USR_276,62.09986286,36.99252758,94.79243431,16.78792596,0,387,63.1,0.28,31.9,22.2,52.7,Moving,TRUE,FALSE,Eat
01-07-2025 23:18,DEV011,USR_127,74.03482003,36.09459886,97.85666761,22.71091323,1,66,210.5,0.8,78.7,20.3,35.3,Moving,FALSE,FALSE,Idle
01-07-2025 23:19,DEV011,USR_107,69.15489696,36.83868187,98.38926342,23.63816361,10,197,0,0,18.8,22.1,54.4,Indoor,TRUE,FALSE,Eat
01-07-2025 23:20,DEV016,USR_274,67.93848583,36.32650862,97.95134755,12.45641938,4,10,0,0,51.2,24.4,64.7,Indoor,FALSE,TRUE,Descend_Stairs
01-07-2025 23:21,DEV009,USR_224,80.38014055,36.63610247,97.45833998,16.04772598,5,64,0,0,95.9,20.6,41.4,Moving,TRUE,FALSE,Climb_Stairs
01-07-2025 23:22,DEV014,USR_279,65.88484198,37.19377166,96.85347152,18.54031333,5,21,0,0,78.2,28.9,85.4,Indoor,FALSE,FALSE,Walk
01-07-2025 23:23,DEV004,USR_186,66.78745193,36.50183766,98.02863482,17.63976918,8,110,0,0,84.9,27.8,58,Outdoor,TRUE,FALSE,Workout
01-07-2025 23:24,DEV002,USR_269,57.96383789,37.27463159,97.93128382,12.47757288,4,0,0,0,64.7,24.2,75.1,Indoor,TRUE,FALSE,Workout
01-07-2025 23:25,DEV010,USR_285,71.21247114,36.6690275,95.16393039,21.20428838,1,44,463.7,0.94,86.3,33.6,56.9,Indoor,TRUE,FALSE,Workout
01-07-2025 23:26,DEV011,USR_218,88.7126246,36.92574683,98.15507802,16.98667461,8,119,0,0,72.2,23.5,77.1,Outdoor,TRUE,FALSE,Run
01-07-2025 23:27,DEV010,USR_287,67.37083621,36.71583118,97.73946699,11.88747387,9,456,0,0,53.1,21.9,52.9,Indoor,FALSE,FALSE,Run
01-07-2025 23:28,DEV015,USR_261,65.95970115,36.90960209,98.17342881,16.48537462,6,2,0,0,31,30.9,65.2,Outdoor,TRUE,FALSE,Workout
01-07-2025 23:29,DEV019,USR_188,68.62973625,37.15239472,98.30954189,16.8820492,0,103,105.9,0.98,53.9,19,86.2,Outdoor,TRUE,FALSE,Run
01-07-2025 23:30,DEV015,USR_280,88.76423418,37.163018,98.75888621,16.28404417,2,122,207.1,0.27,10.3,30.2,80,Indoor,FALSE,FALSE,Workout
01-07-2025 23:31,DEV008,USR_235,71.42133841,37.4179716,95.47994359,17.76441385,1,1,249.9,0.64,92.6,24.5,75.9,Moving,FALSE,FALSE,Climb_Stairs
01-07-2025 23:32,DEV020,USR_207,79.0911439,36.88111161,95.86470973,13.24415062,4,0,0,0,46.1,21.2,67.5,Outdoor,FALSE,FALSE,Workout
01-07-2025 23:33,DEV020,USR_271,83.1229245,36.72984189,99.51780645,16.33367,4,184,0,0,74.8,32.1,42,Outdoor,TRUE,FALSE,Walk
01-07-2025 23:34,DEV005,USR_166,68.71110503,37.1596638,97.66969316,17.44590348,2,62,434,0.15,84.3,23,78.5,Moving,TRUE,FALSE,Walk
01-07-2025 23:35,DEV019,USR_136,63.78713616,36.73219938,98.28599281,19.5189031,3,75,0,0,71.6,28.6,39.2,Outdoor,FALSE,FALSE,Sleep
01-07-2025 23:36,DEV018,USR_104,68.17000786,37.01703424,97.45714375,16.22282107,2,38,169.5,0.75,60.1,33,48.4,Outdoor,TRUE,FALSE,Walk
01-07-2025 23:37,DEV002,USR_109,81.90061231,37.33667009,98.31468444,15.06637513,1,65,190.1,0.32,71.8,21.7,72.6,Indoor,TRUE,TRUE,Climb_Stairs
01-07-2025 23:38,DEV012,USR_156,73.06072576,37.15389581,96.84050456,16.51145404,3,95,0,0,98.1,28.1,73.5,Moving,FALSE,FALSE,Walk
01-07-2025 23:39,DEV009,USR_232,79.05148659,36.45482407,97.4141361,15.77230364,5,72,0,0,63.7,25.8,50.4,Indoor,FALSE,FALSE,Climb_Stairs
01-07-2025 23:40,DEV013,USR_285,52.67627913,36.63510087,95.51268977,13.38522859,0,447,255.4,0.19,52.9,32.7,31.3,Outdoor,FALSE,FALSE,Walk
01-07-2025 23:41,DEV010,USR_195,75.84160178,37.05676068,99.42222456,17.22763774,3,46,0,0,36.4,32.1,68.3,Outdoor,FALSE,FALSE,Idle
01-07-2025 23:42,DEV001,USR_271,74.60866175,37.19994364,98.20767824,17.51960317,3,71,0,0,17.4,30.5,62.8,Moving,TRUE,FALSE,Descend_Stairs
01-07-2025 23:43,DEV002,USR_184,73.73923512,36.14513401,97.98150763,20.44370977,7,128,0,0,83.4,32.5,34.6,Indoor,FALSE,FALSE,Walk
01-07-2025 23:44,DEV006,USR_175,84.9833449,36.25626092,96.11407333,15.98099758,0,49,394.4,0.41,12.4,19,81.4,Outdoor,TRUE,FALSE,Climb_Stairs
01-07-2025 23:45,DEV006,USR_142,84.30645804,36.82601033,97.62717392,17.67469632,4,108,0,0,86,31,52.7,Outdoor,FALSE,FALSE,Run
01-07-2025 23:46,DEV015,USR_150,58.41743014,36.75391709,98.4669174,13.83078069,5,62,0,0,17.8,19,52.5,Moving,TRUE,TRUE,Descend_Stairs
01-07-2025 23:47,DEV011,USR_181,77.43339597,37.95083743,96.73689365,19.01479088,3,76,0,0,21.7,31.6,72.6,Outdoor,TRUE,FALSE,Run
01-07-2025 23:48,DEV005,USR_272,87.62265111,38.27262314,97.7505142,14.01072348,6,33,0,0,68.9,27.1,65.8,Indoor,FALSE,FALSE,Workout
01-07-2025 23:49,DEV001,USR_130,69.3378705,35.95799799,96.7909711,18.44824313,8,103,0,0,31.9,18.4,78.5,Indoor,FALSE,FALSE,Run
01-07-2025 23:50,DEV009,USR_209,52.52660127,36.75533207,98.61204684,14.34545281,0,159,126.2,0.27,31,26.8,49.3,Moving,FALSE,FALSE,Eat
01-07-2025 23:51,DEV001,USR_175,73.46214796,36.71954753,96.31161533,16.58139614,8,210,0,0,27.6,20.8,64.5,Indoor,FALSE,FALSE,Workout
01-07-2025 23:52,DEV011,USR_212,92.56585821,36.56457508,98.1561162,18.30764583,4,23,0,0,59.6,19.9,47.3,Indoor,TRUE,FALSE,Workout
01-07-2025 23:53,DEV001,USR_117,78.06795025,36.56912748,96.19599682,19.37930115,9,123,0,0,69.4,19.9,47.5,Moving,FALSE,FALSE,Idle
01-07-2025 23:54,DEV019,USR_151,64.21412953,37.12203246,97.72706305,15.76833487,8,30,0,0,28.9,31.3,71.2,Indoor,TRUE,FALSE,Sleep
01-07-2025 23:55,DEV015,USR_248,76.04941354,37.07584012,99.39688875,20.9050215,6,31,0,0,41.7,32.8,48.5,Moving,TRUE,FALSE,Walk
01-07-2025 23:56,DEV005,USR_271,90.26647079,37.00872352,98.66872279,15.26407754,6,62,0,0,39.2,28.3,82.6,Moving,FALSE,FALSE,Fall
01-07-2025 23:57,DEV004,USR_219,80.23356829,36.20174248,95.06987762,14.90265776,4,83,0,0,18.6,32.2,75.2,Indoor,FALSE,FALSE,Eat
01-07-2025 23:58,DEV013,USR_297,50,36.14285745,97.19537735,17.71651939,6,21,0,0,22.9,18.4,44.2,Indoor,TRUE,FALSE,Run
01-07-2025 23:59,DEV010,USR_150,76.71869948,36.43583537,98.26819413,13.23853364,7,50,0,0,98.5,22.2,52.6,Outdoor,TRUE,FALSE,Run
02-07-2025 00:00,DEV009,USR_168,65.52347244,36.63499657,95.13097569,15.40793453,7,78,0,0,12.9,28.5,33.3,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 00:01,DEV001,USR_159,77.67217905,37.57005391,98.4684988,17.56238292,3,242,0,0,83.2,23.2,65.2,Indoor,TRUE,FALSE,Eat
02-07-2025 00:02,DEV011,USR_262,69.47646518,37.09185571,98.24042121,18.00965347,5,19,0,0,71.4,27,35,Outdoor,FALSE,FALSE,Walk
02-07-2025 00:03,DEV005,USR_229,70.04275021,36.88659882,95.67438482,17.36543914,7,97,0,0,54.6,23.1,37.2,Indoor,TRUE,FALSE,Walk
02-07-2025 00:04,DEV017,USR_242,68.04933094,36.76190619,97.17127519,11.77956837,3,88,0,0,59.5,19.3,86.6,Moving,FALSE,TRUE,Walk
02-07-2025 00:05,DEV008,USR_180,71.02379304,37.46773695,96.72462097,13.91257117,4,145,0,0,16.4,33.7,33.1,Moving,FALSE,FALSE,Idle
02-07-2025 00:06,DEV003,USR_193,89.84558889,36.71728797,96.17249251,14.49646859,7,255,0,0,43.9,26.6,51.8,Indoor,FALSE,FALSE,Climb_Stairs
02-07-2025 00:07,DEV008,USR_125,78.89940277,37.23034271,96.66713672,13.49098439,0,51,350.7,0.92,70,26,76.8,Outdoor,FALSE,FALSE,Fall
02-07-2025 00:08,DEV012,USR_284,66.60570206,36.88653382,98.78408028,15.48948241,2,240,406.6,0.67,34,20,31,Indoor,TRUE,FALSE,Idle
02-07-2025 00:09,DEV018,USR_280,56.59242192,36.63968776,96.89247909,13.85209833,5,14,0,0,26.3,28.7,66.9,Indoor,FALSE,FALSE,Climb_Stairs
02-07-2025 00:10,DEV013,USR_142,55.89978327,36.96379637,96.7231379,15.25524666,5,389,0,0,68.3,33.6,68.6,Indoor,FALSE,TRUE,Idle
02-07-2025 00:11,DEV002,USR_226,69.87280083,36.9472884,96.8531637,14.11240118,0,103,226.4,0.25,40.1,23.8,87.6,Outdoor,TRUE,FALSE,Sleep
02-07-2025 00:12,DEV007,USR_289,70.04406763,37.50452298,98.04912668,14.4100212,3,45,0,0,89.2,20.2,37.3,Indoor,FALSE,FALSE,Descend_Stairs
02-07-2025 00:13,DEV017,USR_115,66.97413486,35.90342325,97.45168032,11.388922,10,57,0,0,20.1,20.4,79.3,Indoor,FALSE,FALSE,Eat
02-07-2025 00:14,DEV006,USR_159,69.09969599,37.01091364,99.02621596,18.30252725,9,124,0,0,94.2,19.1,41.5,Outdoor,TRUE,FALSE,Walk
02-07-2025 00:15,DEV015,USR_220,61.53380892,36.97554565,98.87623197,15.33763255,3,35,0,0,60.5,22.4,34.4,Indoor,FALSE,FALSE,Idle
02-07-2025 00:16,DEV013,USR_228,62.79641384,37.32852951,96.43775968,15.59238085,5,231,0,0,54.6,34,83.5,Outdoor,TRUE,FALSE,Run
02-07-2025 00:17,DEV008,USR_215,85.53451561,37.1502977,97.62345756,12.73145978,0,4,295.1,0.72,79.6,20.5,56.6,Outdoor,TRUE,FALSE,Idle
02-07-2025 00:18,DEV005,USR_250,77.1073555,36.29102528,96.74153608,13.06175279,4,2,0,0,54.5,19.4,89.1,Outdoor,FALSE,TRUE,Sleep
02-07-2025 00:19,DEV020,USR_172,83.70192334,36.03719253,98.05212458,13.65878618,5,160,0,0,93.3,32.9,50.5,Moving,FALSE,FALSE,Run
02-07-2025 00:20,DEV013,USR_203,70.42763608,36.77053682,97.98574715,22.32082055,7,18,0,0,10.9,19.2,43.4,Indoor,FALSE,FALSE,Fall
02-07-2025 00:21,DEV019,USR_195,71.11393894,36.801599,96.97514054,13.15001289,3,138,0,0,28.4,29.7,51,Outdoor,TRUE,FALSE,Workout
02-07-2025 00:22,DEV012,USR_162,79.52046384,36.81025086,97.50031861,14.32815607,5,32,0,0,45.8,29.6,83.4,Indoor,FALSE,FALSE,Walk
02-07-2025 00:23,DEV019,USR_156,82.88092463,36.2399006,96.76660863,13.42268718,2,21,88.8,0.93,23,21.5,44.8,Indoor,FALSE,FALSE,Eat
02-07-2025 00:24,DEV003,USR_214,69.71215656,36.88384577,97.18370346,19.47600107,6,172,0,0,80.1,33.1,85.7,Indoor,TRUE,FALSE,Climb_Stairs
02-07-2025 00:25,DEV018,USR_210,56.09154143,36.58263252,96.00480241,16.02420028,4,39,0,0,43.1,18.7,49.6,Outdoor,FALSE,FALSE,Eat
02-07-2025 00:26,DEV020,USR_277,67.82734635,36.75829463,96.39722363,14.69553816,6,57,0,0,34.6,28,38.5,Indoor,FALSE,FALSE,Fall
02-07-2025 00:27,DEV007,USR_166,68.5002992,36.9594187,95.84122537,18.27703891,1,67,377.4,0.95,20.4,23.7,49.2,Outdoor,FALSE,TRUE,Eat
02-07-2025 00:28,DEV002,USR_138,75.48095292,36.60435006,97.40334609,20.8383407,2,81,386.1,0.57,33.9,29.3,51.7,Outdoor,TRUE,FALSE,Idle
02-07-2025 00:29,DEV013,USR_297,72.59962858,36.3885662,100,20.40212796,2,215,32.3,0.93,56,29.9,81.3,Moving,TRUE,FALSE,Climb_Stairs
02-07-2025 00:30,DEV002,USR_152,84.52159037,36.73851553,97.13328233,14.95940804,7,222,0,0,67.9,26.9,49.9,Outdoor,TRUE,FALSE,Walk
02-07-2025 00:31,DEV016,USR_109,75.6518104,36.90928444,99.16880808,11.41423605,9,334,0,0,61.5,33.9,30.5,Outdoor,TRUE,FALSE,Fall
02-07-2025 00:32,DEV003,USR_246,88.75918788,37.08038063,97.90036829,16.72687356,3,367,0,0,30,26,33.7,Moving,FALSE,TRUE,Eat
02-07-2025 00:33,DEV018,USR_224,71.71510875,35.63203465,97.92903957,15.63478824,3,49,0,0,99.1,21.5,62.7,Moving,FALSE,FALSE,Descend_Stairs
02-07-2025 00:34,DEV007,USR_191,91.29269997,36.74861627,97.35415557,13.10381137,5,121,0,0,77.1,22.3,82.5,Moving,TRUE,FALSE,Run
02-07-2025 00:35,DEV010,USR_202,85.8695989,36.07491842,97.29896123,15.29238561,8,138,0,0,59.3,24.5,78.6,Moving,TRUE,FALSE,Eat
02-07-2025 00:36,DEV003,USR_120,54.04870803,37.49278762,98.85938522,11.90136523,9,141,0,0,57.3,28.6,75.5,Indoor,FALSE,TRUE,Fall
02-07-2025 00:37,DEV009,USR_183,75.82117171,37.03660853,98.11639429,14.7998277,4,45,0,0,21.5,20.1,46.9,Indoor,FALSE,FALSE,Run
02-07-2025 00:38,DEV016,USR_125,73.36746503,36.63800957,98.00223472,11.13303816,4,30,0,0,16.9,31.2,34.2,Indoor,FALSE,FALSE,Fall
02-07-2025 00:39,DEV012,USR_177,73.3155164,36.00737699,97.8564771,17.94281795,6,84,0,0,88.4,29,86.8,Indoor,TRUE,FALSE,Descend_Stairs
02-07-2025 00:40,DEV006,USR_195,78.8755072,36.01138518,96.60641903,20.76069897,0,63,413.7,0.65,14,27.2,31,Indoor,TRUE,FALSE,Fall
02-07-2025 00:41,DEV008,USR_140,70.5982207,36.45830948,98.60867442,20.26979476,4,4,0,0,24.3,24.8,43.8,Outdoor,FALSE,FALSE,Sit
02-07-2025 00:42,DEV018,USR_293,70.1601134,37.05276944,96.49198678,13.69251304,6,26,0,0,43.9,26.6,61.7,Indoor,TRUE,FALSE,Workout
02-07-2025 00:43,DEV017,USR_260,81.38908832,36.66649812,98.36903128,15.62663011,7,137,0,0,93.7,33.4,33.4,Outdoor,TRUE,TRUE,Idle
02-07-2025 00:44,DEV016,USR_146,70.86418132,36.07630933,99.4380949,13.17539824,0,224,464.1,0.48,19.4,31.4,71.8,Indoor,FALSE,FALSE,Climb_Stairs
02-07-2025 00:45,DEV020,USR_181,69.87140117,37.20736536,97.19436795,16.14877548,6,83,0,0,36.8,27.9,56.4,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 00:46,DEV016,USR_163,67.95484915,36.70756241,96.7302929,14.1100899,10,93,0,0,44.9,25.2,80.1,Moving,FALSE,FALSE,Workout
02-07-2025 00:47,DEV011,USR_298,81.40369689,36.95334847,97.48505592,21.91773971,2,5,324,0.85,94.8,35,46.9,Indoor,FALSE,TRUE,Eat
02-07-2025 00:48,DEV013,USR_227,57.66959595,37.89581913,96.31843342,16.66038756,0,15,337.7,0.31,91.9,29.4,68.7,Outdoor,FALSE,FALSE,Eat
02-07-2025 00:49,DEV013,USR_151,68.00929461,36.50662762,97.57673286,16.55036268,6,512,0,0,58.4,30.1,33.4,Outdoor,FALSE,FALSE,Workout
02-07-2025 00:50,DEV014,USR_294,84.97940194,37.12304162,98.20125564,18.16921097,4,116,0,0,40.4,34.5,36.1,Outdoor,TRUE,FALSE,Descend_Stairs
02-07-2025 00:51,DEV011,USR_283,75.18827044,35.5,97.41285161,19.42268793,0,14,352.5,0.98,82.4,32.6,51.6,Indoor,TRUE,FALSE,Eat
02-07-2025 00:52,DEV005,USR_218,73.98056926,35.78282207,96.52357446,18.9260072,6,11,0,0,93.9,25.7,74.1,Outdoor,TRUE,FALSE,Sit
02-07-2025 00:53,DEV010,USR_128,89.48135573,38.0516189,97.52447967,13.1119944,3,78,0,0,49.6,24.6,70.4,Indoor,FALSE,FALSE,Workout
02-07-2025 00:54,DEV003,USR_289,69.72115712,36.84780377,96.53964695,10.73469391,4,5,0,0,99.7,30.5,35.2,Outdoor,FALSE,FALSE,Workout
02-07-2025 00:55,DEV009,USR_282,68.78920571,37.51475983,97.19690728,16.511329,7,20,0,0,80.4,34.2,64.8,Moving,FALSE,FALSE,Walk
02-07-2025 00:56,DEV016,USR_179,60.71648662,37.43176951,98.93158891,13.83165923,5,155,0,0,25.4,21.6,61.9,Outdoor,TRUE,FALSE,Fall
02-07-2025 00:57,DEV007,USR_187,78.42278257,37.02958066,96.39985758,18.81760855,2,165,238.7,0.18,68.2,34.9,67.4,Moving,TRUE,FALSE,Climb_Stairs
02-07-2025 00:58,DEV010,USR_265,61.85083429,36.50034861,97.89464408,17.07489944,2,26,438.8,0.5,69.1,25.1,67.9,Indoor,TRUE,FALSE,Walk
02-07-2025 00:59,DEV007,USR_269,60.32790514,36.01339353,96.37991487,19.56738934,10,34,0,0,23.4,24.3,54.9,Indoor,TRUE,FALSE,Walk
02-07-2025 01:00,DEV013,USR_265,79.18411698,36.91151015,97.51048798,11.79983039,9,27,0,0,63.5,33,84.6,Outdoor,FALSE,TRUE,Fall
02-07-2025 01:01,DEV014,USR_263,66.96643262,36.70473741,97.79137446,16.98122565,5,20,0,0,67.3,30.7,85.7,Indoor,TRUE,FALSE,Descend_Stairs
02-07-2025 01:02,DEV010,USR_193,74.31672684,36.83617261,96.22678723,12.04660074,0,0,359.3,0.75,77.2,23.9,61.3,Moving,TRUE,FALSE,Idle
02-07-2025 01:03,DEV003,USR_172,80.1753451,36.28664475,97.67041542,16.40655401,4,0,0,0,96.3,26.8,89,Moving,FALSE,FALSE,Walk
02-07-2025 01:04,DEV008,USR_132,73.20770466,36.48046733,98.48201099,14.70768517,1,194,198.6,0.02,45.1,29.1,45.3,Indoor,FALSE,FALSE,Idle
02-07-2025 01:05,DEV011,USR_185,64.29000987,36.47402392,97.39997214,20.44054923,6,53,0,0,47.8,19.5,42.1,Moving,FALSE,FALSE,Fall
02-07-2025 01:06,DEV009,USR_233,71.3568955,36.19362969,98.14854675,16.12678919,5,74,0,0,56.5,32.8,42.3,Moving,TRUE,FALSE,Run
02-07-2025 01:07,DEV011,USR_148,64.93256818,36.84870867,97.24031314,13.5037886,1,95,107.7,0.41,53.4,25.8,88.4,Moving,TRUE,FALSE,Eat
02-07-2025 01:08,DEV005,USR_215,85.46673001,36.9865612,96.0213264,10,2,68,435.1,0.32,68.7,30,76.7,Indoor,FALSE,FALSE,Eat
02-07-2025 01:09,DEV014,USR_194,65.74892579,35.79088294,98.82261784,16.28037548,6,130,0,0,41,29.4,45.5,Outdoor,TRUE,FALSE,Run
02-07-2025 01:10,DEV007,USR_240,80.20607476,36.31291629,99.4833736,16.69458544,6,58,0,0,63.7,22.9,72.9,Outdoor,TRUE,FALSE,Walk
02-07-2025 01:11,DEV018,USR_214,56.72879205,36.4905056,98.28875404,19.08265814,1,118,346.8,0.68,45.4,24.7,45.3,Outdoor,TRUE,FALSE,Sleep
02-07-2025 01:12,DEV009,USR_187,76.79002624,36.37321686,97.76381909,16.72322824,4,187,0,0,24.2,18.4,77.1,Moving,TRUE,FALSE,Sleep
02-07-2025 01:13,DEV011,USR_239,80.32400539,37.37323594,98.29068621,18.35805187,1,4,407,0.17,72.8,21.8,34.1,Indoor,TRUE,FALSE,Eat
02-07-2025 01:14,DEV009,USR_267,59.1858502,36.76414683,96.59570481,18.37185316,7,33,0,0,44,31.9,40.8,Indoor,FALSE,FALSE,Descend_Stairs
02-07-2025 01:15,DEV013,USR_206,52.97373764,36.67885595,96.91024076,19.90052958,0,46,385.5,0.04,48.9,24.5,68.9,Indoor,TRUE,FALSE,Descend_Stairs
02-07-2025 01:16,DEV018,USR_119,72.1173637,37.06371933,95.88899723,13.24030549,4,41,0,0,21,23,83.2,Moving,FALSE,FALSE,Descend_Stairs
02-07-2025 01:17,DEV006,USR_144,63.13334965,37.3392131,96.50224222,12.24423322,10,27,0,0,43.2,28.1,51,Outdoor,FALSE,FALSE,Climb_Stairs
02-07-2025 01:18,DEV019,USR_230,68.58695485,36.67314513,97.34079829,19.03882865,4,206,0,0,59.2,26.2,85.5,Outdoor,TRUE,FALSE,Run
02-07-2025 01:19,DEV002,USR_231,95.44053779,36.50651451,97.83196393,17.53029619,3,180,0,0,59.1,27.4,67.9,Outdoor,FALSE,FALSE,Sit
02-07-2025 01:20,DEV019,USR_175,90.62759686,36.48531289,98.20188225,20.01555853,2,52,327.7,0.63,44.4,28.4,78.8,Outdoor,TRUE,FALSE,Sit
02-07-2025 01:21,DEV008,USR_197,67.14409888,36.77714462,97.06147549,16.84584662,9,105,0,0,56.5,34.9,33.3,Indoor,TRUE,TRUE,Sleep
02-07-2025 01:22,DEV008,USR_216,63.02058014,36.79015962,97.12694133,12.74457537,4,102,0,0,58,31.9,67.6,Moving,TRUE,FALSE,Eat
02-07-2025 01:23,DEV001,USR_288,76.17329302,36.83304712,99.1780556,23.19534786,6,566,0,0,36.9,23.5,41,Outdoor,FALSE,FALSE,Sit
02-07-2025 01:24,DEV013,USR_283,74.81934303,37.02824902,98.19842513,17.38059304,5,119,0,0,58.9,29.3,79.1,Moving,FALSE,FALSE,Fall
02-07-2025 01:25,DEV002,USR_266,65.63801559,37.31478346,97.12893597,14.47520456,2,4,194,0.38,82.5,29.1,56.2,Indoor,TRUE,TRUE,Descend_Stairs
02-07-2025 01:26,DEV020,USR_178,67.48624769,36.87676423,97.95132282,12.58992064,8,51,0,0,75,29.6,87.8,Indoor,FALSE,FALSE,Walk
02-07-2025 01:27,DEV007,USR_118,78.3711904,36.93194425,96.04538525,16.33250914,0,42,266.7,0.23,14.3,27.7,50.2,Moving,TRUE,FALSE,Workout
02-07-2025 01:28,DEV016,USR_144,66.53161545,36.30607096,98.77084562,16.98287865,7,66,0,0,61.7,26.4,74,Outdoor,FALSE,FALSE,Descend_Stairs
